Date,Region,Weather_Score,Average_Severity
2016-10-08,Mid West,0.3407531942591971,2.571428571428572
2016-10-08,Mid West,0.5873227108938981,2.0
2016-10-08,Mid West,0.5578084463747777,2.9166666666666665
2016-10-08,Mid West,0.4653085340448443,2.0
2016-10-08,South West,0.5370899707989227,2.0
2016-10-08,West Coast,0.5172437763019103,4.0
2016-10-08,Mid Atlantic,0.6041631997009242,2.75
2016-10-08,Mid Atlantic,0.644839379612639,3.0
2016-10-08,South West,0.591176868005081,2.4
2016-10-08,South West,0.5727792115720738,2.4285714285714284
2016-10-08,South West,0.5979388704199673,2.0
2016-10-08,West Coast,0.4695236813614558,2.375
2016-10-09,West Coast,0.5837654261161724,2.5
2016-10-09,West Coast,0.4663823585381889,4.0
2016-10-09,West Coast,0.562685492005093,2.0
2016-10-09,Rocky Mountains,0.5298000286289988,4.0
2016-10-09,South,0.5158290356154038,4.0
2016-10-09,South,0.5878925445423269,2.6666666666666665
2016-10-09,South,0.5674399634007037,3.0
2016-10-09,Mid West,0.5074110029709564,2.0
2016-10-09,South West,0.5911021700131097,3.0
2016-10-09,South West,0.5260121995946808,3.0
2016-10-09,West Coast,0.5235141766630313,2.0
2016-10-10,South West,0.4595183585079485,2.0
2016-10-10,West Coast,0.4882714932546524,2.1621621621621623
2016-10-10,West Coast,0.4883311554996234,2.5
2016-10-10,West Coast,0.5176691848749355,2.333333333333333
2016-10-10,Rocky Mountains,0.4595295900650366,3.0
2016-10-10,Rocky Mountains,0.4595295900650366,3.0
2016-10-10,South,0.5040443706026385,3.0
2016-10-10,South,0.4930772591160517,2.5
2016-10-10,South,0.4679963576825775,2.6
2016-10-10,Mid West,0.6200608937115428,2.0
2016-10-10,Mid West,0.5873724498112163,2.0
2016-10-10,Mid West,0.4918401140028351,2.4
2016-10-10,Mid West,0.44362406037767,2.0
2016-10-10,South,0.5259233422863971,2.0
2016-10-10,South West,0.5000233111615888,3.0
2016-10-10,South West,0.4719204765792429,2.6666666666666665
2016-10-10,Mid Atlantic,0.599735791120588,2.333333333333333
2016-10-10,West Coast,0.6000186927818512,2.25
2016-10-10,Mid Atlantic,0.5384130619617249,2.0
2016-10-10,South,0.5026976493993753,2.0
2016-10-10,South West,0.5166485446696356,2.25
2016-10-10,South West,0.3746252041097628,2.2222222222222223
2016-10-10,South West,0.4293363661688522,2.0
2016-10-10,West Coast,0.6451198174463761,2.555555555555556
2016-10-11,South West,0.4196691176470581,2.6
2016-10-11,West Coast,0.4796618771375687,2.4
2016-10-11,West Coast,0.5153101507726076,2.4186046511627906
2016-10-11,West Coast,0.562283961139024,2.6666666666666665
2016-10-11,Rocky Mountains,0.551929812149355,2.6666666666666665
2016-10-11,South,0.3872923771065018,2.5
2016-10-11,South,0.4403409637051081,2.4615384615384617
2016-10-11,South,0.4431376971096223,2.8076923076923075
2016-10-11,Mid West,0.5878501830687516,2.2142857142857144
2016-10-11,Mid West,0.5695592048075162,2.0
2016-10-11,Great Plains,0.514957255578846,2.0
2016-10-11,Great Plains,0.514957255578846,2.0
2016-10-11,New England,0.5563603026505843,2.6
2016-10-11,Mid West,0.656814063297601,2.230769230769231
2016-10-11,Mid West,0.4440967130987288,2.0
2016-10-11,South,0.5311758982160834,2.0
2016-10-11,South West,0.4888455515319506,2.6666666666666665
2016-10-11,Mid Atlantic,0.5494481313006805,2.0
2016-10-11,West Coast,0.5527118991260009,2.0
2016-10-11,Mid Atlantic,0.502597050583481,2.125
2016-10-11,Mid Atlantic,0.5058157940012618,2.2
2016-10-11,South,0.4413754942476987,2.0
2016-10-11,South West,0.4515749971658908,2.1984126984126986
2016-10-11,South West,0.4896579776564133,2.2815533980582523
2016-10-11,South West,0.4160142864184734,2.2962962962962963
2016-10-11,West Coast,0.534379971491479,2.380952380952381
2016-10-12,South West,0.4045774454599401,2.555555555555556
2016-10-12,West Coast,0.4868332845276672,2.453125
2016-10-12,West Coast,0.5300505537964187,2.5294117647058822
2016-10-12,West Coast,0.5367196610028298,2.5454545454545454
2016-10-12,Rocky Mountains,0.4630412393724255,2.0
2016-10-12,Rocky Mountains,0.4630412393724255,2.0
2016-10-12,New England,0.5288648524250623,2.0
2016-10-12,New England,0.5288648524250623,2.0
2016-10-12,South,0.5894908705934128,3.0
2016-10-12,South,0.4494545551298446,2.3548387096774195
2016-10-12,South,0.5039420865697097,2.0
2016-10-12,South,0.5039420865697097,2.0
2016-10-12,South,0.5181629965592729,2.7209302325581395
2016-10-12,Mid West,0.5554576547485383,2.25
2016-10-12,Mid West,0.4830846980552719,2.25
2016-10-12,Great Plains,0.5393613097574093,2.0
2016-10-12,Great Plains,0.5393613097574093,2.0
2016-10-12,New England,0.5119672510216381,2.4
2016-10-12,Mid West,0.5084388098437727,2.5454545454545454
2016-10-12,Mid West,0.5315717809982363,2.0
2016-10-12,South,0.5153330485349435,2.0
2016-10-12,South West,0.5789716171148807,2.0
2016-10-12,Mid Atlantic,0.6076070923087,2.571428571428572
2016-10-12,Mid Atlantic,0.4236207672091086,2.333333333333333
2016-10-12,Mid Atlantic,0.3799877771782935,2.333333333333333
2016-10-12,South West,0.5408629669540235,2.323529411764706
2016-10-12,South West,0.5018595428375017,2.2054794520547945
2016-10-12,West Coast,0.5687034442357389,2.5625
2016-10-13,South West,0.5748407320587015,2.0
2016-10-13,West Coast,0.5154859016185284,2.5106382978723403
2016-10-13,West Coast,0.5310379553187446,2.4838709677419355
2016-10-13,West Coast,0.5282830475857578,2.3846153846153846
2016-10-13,Rocky Mountains,0.5082552432271485,2.0
2016-10-13,South,0.4102487291212766,2.0
2016-10-13,South,0.4575839941909775,2.4166666666666665
2016-10-13,South,0.3587090906172049,2.53061224489796
2016-10-13,Mid West,0.314510150547445,2.1923076923076925
2016-10-13,Mid West,0.4704374566830853,2.0
2016-10-13,Great Plains,0.4842422534397041,2.0
2016-10-13,Great Plains,0.4842422534397041,2.0
2016-10-13,New England,0.5687747797707816,2.0
2016-10-13,Mid West,0.681411021714681,4.0
2016-10-13,Mid West,0.681411021714681,4.0
2016-10-13,Mid West,0.557053450959206,2.5
2016-10-13,Mid West,0.5091220556498849,2.1538461538461537
2016-10-13,South West,0.5723491730724439,2.0
2016-10-13,Mid Atlantic,0.5243054299324647,2.1666666666666665
2016-10-13,West Coast,0.5317641048675872,2.2222222222222223
2016-10-13,Mid Atlantic,0.5025858786208561,2.4444444444444446
2016-10-13,Mid Atlantic,0.5708847856054545,2.142857142857143
2016-10-13,South West,0.4776686507936512,2.3846153846153846
2016-10-13,South West,0.443904935702099,2.211764705882353
2016-10-13,South West,0.5523604995374689,2.2222222222222223
2016-10-13,West Coast,0.5677264685067233,2.2641509433962264
2016-10-13,West Coast,0.6514284061993975,2.0
2016-10-14,South West,0.4279898260488646,2.0
2016-10-14,West Coast,0.4725687847408656,2.4683544303797467
2016-10-14,West Coast,0.532353021675994,2.526315789473684
2016-10-14,West Coast,0.5951961661262657,2.357142857142857
2016-10-14,Rocky Mountains,0.4779143206903535,2.0
2016-10-14,Rocky Mountains,0.4779143206903535,2.0
2016-10-14,South,0.5210165554310803,2.0
2016-10-14,South,0.5058718997711422,2.35
2016-10-14,South,0.4985951242212866,2.6
2016-10-14,Mid West,0.5990962657133238,2.2142857142857144
2016-10-14,Mid West,0.5102858246762457,2.25
2016-10-14,Great Plains,0.497337800267832,2.0
2016-10-14,Great Plains,0.497337800267832,2.0
2016-10-14,New England,0.5492112957267923,2.333333333333333
2016-10-14,New England,0.5312915634842461,2.0
2016-10-14,New England,0.5312915634842461,2.0
2016-10-14,Mid West,0.5483245932983676,2.090909090909091
2016-10-14,Mid West,0.4863123967662975,2.071428571428572
2016-10-14,South,0.5227264732840566,2.0
2016-10-14,South West,0.393752880085241,2.1818181818181817
2016-10-14,Mid Atlantic,0.4564984550612557,2.375
2016-10-14,Mid Atlantic,0.5356108111692922,2.272727272727273
2016-10-14,Mid Atlantic,0.3485289782312223,2.0
2016-10-14,South,0.4189797886545101,2.0
2016-10-14,South West,0.4411715019941102,2.22
2016-10-14,South West,0.4495878280683326,2.247619047619048
2016-10-14,South West,0.5381291985413889,2.3043478260869565
2016-10-14,West Coast,0.4824400246972758,2.3448275862068964
2016-10-15,South West,0.4116095115351567,3.5
2016-10-15,West Coast,0.4999415073097484,2.735294117647059
2016-10-15,West Coast,0.5147501847843019,2.571428571428572
2016-10-15,West Coast,0.4864428282502501,2.6666666666666665
2016-10-15,Rocky Mountains,0.4807414978148051,3.0
2016-10-15,Rocky Mountains,0.4807414978148051,3.0
2016-10-15,South,0.540711446766397,2.727272727272727
2016-10-15,South,0.5254516501219489,2.875
2016-10-15,Mid West,0.5813862206129106,2.25
2016-10-15,Great Plains,0.5357937277448498,2.0
2016-10-15,Great Plains,0.5357937277448498,2.0
2016-10-15,Mid West,0.4896196106839027,2.25
2016-10-15,Mid West,0.5632446901080554,2.0
2016-10-15,South West,0.5072457710914214,2.0
2016-10-15,Mid Atlantic,0.5407362807184312,2.25
2016-10-15,West Coast,0.5039979541147762,2.0
2016-10-15,South West,0.5275019677174022,2.3
2016-10-15,South West,0.5457343167567347,2.175
2016-10-15,South West,0.5311982993481221,2.0
2016-10-15,West Coast,0.6304723136232125,2.333333333333333
2016-10-16,South West,0.4468924268258549,2.0
2016-10-16,West Coast,0.502467488089497,2.636363636363636
2016-10-16,West Coast,0.5075911799230305,2.333333333333333
2016-10-16,West Coast,0.4559769862146677,3.0
2016-10-16,South,0.4971851849813936,3.0
2016-10-16,South,0.5133776368427687,3.333333333333333
2016-10-16,South,0.5156497395229805,2.952380952380953
2016-10-16,Mid West,0.5574055062961637,2.6666666666666665
2016-10-16,Mid West,0.4104156556901729,2.0
2016-10-16,Great Plains,0.4800788471495268,2.0
2016-10-16,Great Plains,0.4800788471495268,2.0
2016-10-16,New England,0.4795354232521402,2.5
2016-10-16,Mid West,0.5655957532271815,2.0
2016-10-16,Mid West,0.5010262455526376,2.5
2016-10-16,Mid West,0.4907567744160807,2.0
2016-10-16,Mid Atlantic,0.3797114013038791,2.333333333333333
2016-10-16,West Coast,0.462408149590557,2.0
2016-10-16,Mid Atlantic,0.4539486022722288,3.0
2016-10-16,Mid Atlantic,0.3432470746973587,3.0
2016-10-16,South,0.4742555308505201,2.8
2016-10-16,South West,0.5328815783483516,2.3
2016-10-16,South West,0.5448758459069399,2.259259259259259
2016-10-16,West Coast,0.5411501038203246,2.4285714285714284
2016-10-17,South West,0.5192347020211094,2.25
2016-10-17,West Coast,0.527372511823933,2.47
2016-10-17,West Coast,0.4109081191454863,2.5
2016-10-17,West Coast,0.5573753169907036,2.357142857142857
2016-10-17,Rocky Mountains,0.4207430432955031,3.0
2016-10-17,South,0.5359151742901634,2.5
2016-10-17,South,0.4474096793761611,2.392857142857143
2016-10-17,South,0.4477269152731761,2.52
2016-10-17,Mid West,0.5698566093829305,2.3529411764705883
2016-10-17,Mid West,0.4739721543150006,3.0
2016-10-17,Great Plains,0.5030405300669929,2.0
2016-10-17,Great Plains,0.5030405300669929,2.0
2016-10-17,New England,0.4542035268167871,2.0
2016-10-17,Mid West,0.4846050936768155,2.5
2016-10-17,Mid West,0.6844325651608961,2.0
2016-10-17,South,0.4741380324025592,2.0
2016-10-17,South West,0.5093265152268273,2.0
2016-10-17,Mid Atlantic,0.5503830847009501,2.1666666666666665
2016-10-17,West Coast,0.5377680479242972,2.25
2016-10-17,Mid Atlantic,0.4670691258293916,2.6
2016-10-17,Mid Atlantic,0.3657485281749368,2.4545454545454546
2016-10-17,South,0.5009280918345238,2.0
2016-10-17,South West,0.5088018577784208,2.128571428571429
2016-10-17,South West,0.4878864808552769,2.256097560975609
2016-10-17,South West,0.4998895187801176,2.3666666666666667
2016-10-17,West Coast,0.5798221642983276,2.2857142857142856
2016-10-17,West Coast,0.2622927078600602,2.0
2016-10-18,South West,0.4881834269334274,2.25
2016-10-18,West Coast,0.4544554020230431,2.408450704225352
2016-10-18,West Coast,0.5445632751177562,2.65
2016-10-18,West Coast,0.5647927972581965,2.333333333333333
2016-10-18,Rocky Mountains,0.4428625086946439,2.0
2016-10-18,South,0.5626674618029412,2.571428571428572
2016-10-18,South,0.4521371725026404,2.3902439024390243
2016-10-18,South,0.4802138487222366,2.611111111111111
2016-10-18,Mid West,0.4916317185673924,2.25
2016-10-18,Mid West,0.3798044587936754,2.0
2016-10-18,Great Plains,0.4551295297993397,2.0
2016-10-18,Great Plains,0.4551295297993397,2.0
2016-10-18,New England,0.4492070863433104,2.5
2016-10-18,Mid West,0.4851028233685047,2.4444444444444446
2016-10-18,Mid West,0.495447290355256,2.375
2016-10-18,South,0.4351806155952487,2.0
2016-10-18,Mid Atlantic,0.4071490668566965,2.333333333333333
2016-10-18,West Coast,0.5727564102564093,2.333333333333333
2016-10-18,Mid Atlantic,0.4808378972539343,2.5
2016-10-18,Mid Atlantic,0.5580056179775303,2.5384615384615383
2016-10-18,South,0.5365619085747553,2.0
2016-10-18,South West,0.5603225433460787,2.2054794520547945
2016-10-18,South West,0.4870300343036127,2.3118279569892475
2016-10-18,South West,0.5249263560229818,2.3
2016-10-18,West Coast,0.579035570307057,2.2916666666666665
2016-10-19,South West,0.4369213103927148,2.333333333333333
2016-10-19,West Coast,0.533292950115577,2.333333333333333
2016-10-19,West Coast,0.4808464864240698,2.4375
2016-10-19,West Coast,0.504192642605091,2.272727272727273
2016-10-19,Rocky Mountains,0.4306765227763584,2.0
2016-10-19,Rocky Mountains,0.4306765227763584,2.0
2016-10-19,South,0.5768530296673613,2.0
2016-10-19,South,0.5345634612456205,2.2758620689655173
2016-10-19,South,0.4903998837501255,2.0
2016-10-19,South,0.4903998837501255,2.0
2016-10-19,South,0.633992035937295,2.6440677966101696
2016-10-19,Mid West,0.5006440621705783,2.658536585365854
2016-10-19,Mid West,0.5217487703469449,3.0
2016-10-19,New England,0.5528481496801817,2.272727272727273
2016-10-19,Mid West,0.4945649891562728,2.3
2016-10-19,Mid West,0.5455063761358855,2.0
2016-10-19,Mid West,0.5494158694715899,2.0
2016-10-19,South,0.4517702652934245,2.0
2016-10-19,South West,0.4501297380653425,2.0
2016-10-19,Mid Atlantic,0.4598565926956697,2.1
2016-10-19,West Coast,0.6239771667898149,2.7777777777777777
2016-10-19,Mid Atlantic,0.45528634380598,2.0
2016-10-19,Mid Atlantic,0.5419907239606955,2.2857142857142856
2016-10-19,South,0.5943319655019978,2.0
2016-10-19,South West,0.5722750399253835,2.164948453608248
2016-10-19,South West,0.519775925846164,2.2735849056603774
2016-10-19,West Coast,0.6095056718478644,2.142857142857143
2016-10-20,South West,0.5118140949191237,2.25
2016-10-20,West Coast,0.5985985195783996,2.430555555555556
2016-10-20,West Coast,0.4986449546097838,2.638888888888889
2016-10-20,West Coast,0.6377271725133418,2.2222222222222223
2016-10-20,Rocky Mountains,0.3677646950849645,3.0
2016-10-20,Rocky Mountains,0.3677646950849645,3.0
2016-10-20,South,0.4043915280559745,2.571428571428572
2016-10-20,South,0.474328541421584,2.606060606060606
2016-10-20,South,0.4743037290024967,2.0
2016-10-20,South,0.4743037290024967,2.0
2016-10-20,South,0.54826443138281,2.7222222222222223
2016-10-20,Mid West,0.6262764031941987,2.5
2016-10-20,Mid West,0.5108577107364791,2.833333333333333
2016-10-20,Great Plains,0.4037949369917852,2.0
2016-10-20,Great Plains,0.4037949369917852,2.0
2016-10-20,New England,0.4870119060541522,2.0
2016-10-20,Mid West,0.6137360983608778,2.676470588235294
2016-10-20,Mid West,0.5556468009184485,2.0
2016-10-20,South,0.4192631105780549,2.0
2016-10-20,South West,0.3666352488304312,2.0
2016-10-20,Mid Atlantic,0.392839924518915,2.25
2016-10-20,West Coast,0.6554975648098479,2.0
2016-10-20,Mid Atlantic,0.4550677492313251,2.0
2016-10-20,Mid Atlantic,0.625019752442731,3.4
2016-10-20,South,0.5502794863410272,2.0
2016-10-20,South West,0.469176405335419,2.309859154929577
2016-10-20,South West,0.5027123823880366,2.3536585365853657
2016-10-20,West Coast,0.5388139237071115,2.333333333333333
2016-10-21,South West,0.6290046971716668,2.2857142857142856
2016-10-21,West Coast,0.5509968316222458,2.533333333333333
2016-10-21,West Coast,0.4897698833296966,2.6666666666666665
2016-10-21,West Coast,0.4598709895415024,2.3
2016-10-21,Rocky Mountains,0.4881082833327962,2.6666666666666665
2016-10-21,Rocky Mountains,0.4881082833327962,2.6666666666666665
2016-10-21,South,0.5327521139508535,2.3461538461538463
2016-10-21,South,0.5606418711088165,3.0
2016-10-21,South,0.5606418711088165,3.0
2016-10-21,South,0.5278229217566581,2.9302325581395348
2016-10-21,Mid West,0.2947527347707246,2.363636363636364
2016-10-21,Mid West,0.6950680340989692,2.6666666666666665
2016-10-21,Great Plains,0.5003272430260574,2.5
2016-10-21,Great Plains,0.5003272430260574,2.5
2016-10-21,New England,0.4986688530505589,2.0
2016-10-21,Mid West,0.4126682245752782,2.5294117647058822
2016-10-21,Mid West,0.5075382117879241,2.0
2016-10-21,South,0.4822290861385589,2.0392156862745097
2016-10-21,South West,0.4097338905459262,2.0
2016-10-21,South West,0.577439443286424,2.6666666666666665
2016-10-21,Mid Atlantic,0.5783826551582353,2.7777777777777777
2016-10-21,West Coast,0.4573631296526725,2.0
2016-10-21,Mid Atlantic,0.5681331886964389,2.4615384615384617
2016-10-21,Mid Atlantic,0.5718396910797523,3.0
2016-10-21,South,0.4712858261251728,2.0
2016-10-21,South West,0.5123181780998988,2.260869565217391
2016-10-21,South West,0.5702602055566213,2.371794871794872
2016-10-21,West Coast,0.5686791014322057,2.2
2016-10-22,South West,0.5133334134556476,2.5
2016-10-22,West Coast,0.4447974540877166,2.555555555555556
2016-10-22,West Coast,0.5273692898646494,2.6
2016-10-22,West Coast,0.5763809019998349,2.0
2016-10-22,South,0.5736936721410276,2.0
2016-10-22,South,0.578434774900207,2.727272727272727
2016-10-22,South,0.5047218164172619,2.823529411764706
2016-10-22,Mid West,0.200870314716086,2.857142857142857
2016-10-22,Mid West,0.5694919348570464,2.0
2016-10-22,New England,0.6131790803022381,3.0
2016-10-22,Mid West,0.2985434325718819,2.6666666666666665
2016-10-22,South West,0.4568483139572871,3.5
2016-10-22,Mid Atlantic,0.6599950132133949,2.333333333333333
2016-10-22,Mid Atlantic,0.5938609781237182,2.333333333333333
2016-10-22,Mid Atlantic,0.5296434742158458,3.0
2016-10-22,South,0.4520546697503517,3.6666666666666665
2016-10-22,South West,0.4880061164808061,2.4
2016-10-22,South West,0.472783598478987,2.25
2016-10-22,South West,0.514365473765808,2.0
2016-10-22,West Coast,0.5596218128109429,3.0
2016-10-23,South West,0.5368499910336562,2.0
2016-10-23,West Coast,0.4769040714190827,2.5217391304347827
2016-10-23,West Coast,0.5962793338413866,2.6666666666666665
2016-10-23,West Coast,0.4454019859463232,2.0
2016-10-23,South,0.5166905875682175,2.8461538461538463
2016-10-23,South,0.3674232262064453,2.7857142857142856
2016-10-23,Mid West,0.5227470912662431,2.25
2016-10-23,Mid West,0.4337244428356788,3.0
2016-10-23,Mid West,0.5856021433019594,2.8
2016-10-23,South West,0.454195166504717,2.0
2016-10-23,West Coast,0.6057272334316797,2.0
2016-10-23,Mid Atlantic,0.3619871273571469,3.2
2016-10-23,South,0.5097776945215899,3.0
2016-10-23,South West,0.4667747932020384,2.5185185185185186
2016-10-23,South West,0.491500324591955,2.289473684210526
2016-10-23,West Coast,0.3497018628798302,2.4285714285714284
2016-10-24,South West,0.514976227974173,2.75
2016-10-24,West Coast,0.5776634613931166,2.315068493150685
2016-10-24,West Coast,0.4885733680121202,2.3703703703703702
2016-10-24,West Coast,0.4570226644240681,2.4285714285714284
2016-10-24,Rocky Mountains,0.4356259190072983,2.333333333333333
2016-10-24,Rocky Mountains,0.4356259190072983,2.333333333333333
2016-10-24,South,0.3881110403082918,2.0
2016-10-24,South,0.4335631069984577,2.333333333333333
2016-10-24,South,0.5334570509617698,2.619047619047619
2016-10-24,Mid West,0.649842756099875,2.3125
2016-10-24,Mid West,0.3859722125326157,2.25
2016-10-24,Great Plains,0.4506321631421472,2.0
2016-10-24,Great Plains,0.4506321631421472,2.0
2016-10-24,New England,0.5490332794395021,2.0
2016-10-24,Mid West,0.6193791081043301,2.3846153846153846
2016-10-24,Mid West,0.4718933015565181,2.333333333333333
2016-10-24,South,0.4976059837127655,2.0
2016-10-24,South West,0.4480790462132936,2.0
2016-10-24,South West,0.4211158872460472,2.4285714285714284
2016-10-24,Mid Atlantic,0.4899868819933319,2.333333333333333
2016-10-24,West Coast,0.4363426154504477,2.0
2016-10-24,Mid Atlantic,0.4251277460909062,2.6666666666666665
2016-10-24,Mid Atlantic,0.4537140265265272,2.25
2016-10-24,South,0.5033902942122424,2.0
2016-10-24,South West,0.4261165171771873,2.271929824561404
2016-10-24,South West,0.4586612213271298,2.323943661971831
2016-10-24,South West,0.5047267149798239,2.2
2016-10-24,West Coast,0.4515513500212494,2.185185185185185
2016-10-25,South West,0.3781190367569833,2.0
2016-10-25,West Coast,0.5401476590085756,2.4069767441860463
2016-10-25,West Coast,0.4652986905619106,2.45
2016-10-25,West Coast,0.4676629273504255,2.375
2016-10-25,Rocky Mountains,0.5157494198456167,2.0
2016-10-25,South,0.4596190729674354,2.0
2016-10-25,South,0.4483177754294168,2.488372093023256
2016-10-25,South,0.4525892373940953,2.652173913043478
2016-10-25,Mid West,0.2963775340644719,2.571428571428572
2016-10-25,Mid West,0.4051193019943007,2.2222222222222223
2016-10-25,Great Plains,0.4279958452670224,2.0
2016-10-25,Great Plains,0.4279958452670224,2.0
2016-10-25,New England,0.2754768786127174,2.6
2016-10-25,Mid West,0.7489726468015023,2.2666666666666666
2016-10-25,Mid West,0.4814553844000436,2.1
2016-10-25,South,0.5533814901466738,2.0
2016-10-25,South West,0.4775064722330826,2.0
2016-10-25,South West,0.3732246197089934,2.0
2016-10-25,Mid Atlantic,0.572248116760831,2.0
2016-10-25,Mid Atlantic,0.5118904195472413,2.2857142857142856
2016-10-25,Mid Atlantic,0.5438604768440531,2.333333333333333
2016-10-25,South,0.4644027390742873,2.0
2016-10-25,South West,0.5411787582497256,2.309859154929577
2016-10-25,South West,0.4849916409763105,2.1785714285714284
2016-10-25,South West,0.5444617779411989,2.333333333333333
2016-10-25,West Coast,0.5177434768815928,2.321428571428572
2016-10-26,South West,0.4820426443961172,2.625
2016-10-26,West Coast,0.5258586334403722,2.411764705882353
2016-10-26,West Coast,0.5169954960200059,2.473684210526316
2016-10-26,West Coast,0.4856212994079071,2.6
2016-10-26,Rocky Mountains,0.5025465356180869,2.333333333333333
2016-10-26,South,0.6013180003041582,2.25
2016-10-26,South,0.4697135988293085,2.2962962962962963
2016-10-26,South,0.4411014350672009,3.0
2016-10-26,South,0.4411014350672009,3.0
2016-10-26,South,0.3941171962742006,2.581818181818182
2016-10-26,Mid West,0.313895730706086,2.5217391304347827
2016-10-26,Mid West,0.4352856732701698,2.0
2016-10-26,Great Plains,0.4755525185305087,2.0
2016-10-26,Great Plains,0.4755525185305087,2.0
2016-10-26,New England,0.2591091561325592,2.6666666666666665
2016-10-26,Mid West,0.2221596774193571,2.5
2016-10-26,Mid West,0.5574453365448915,2.142857142857143
2016-10-26,South,0.4609071746589481,2.0
2016-10-26,South West,0.3727884796840748,2.0
2016-10-26,Mid Atlantic,0.5206426202321759,2.5
2016-10-26,West Coast,0.6206464310490069,2.0
2016-10-26,Mid Atlantic,0.4728227758879609,2.0
2016-10-26,Mid Atlantic,0.5298521137469591,2.2
2016-10-26,South,0.5201631230881918,2.2
2016-10-26,South West,0.5097996239756404,2.217391304347826
2016-10-26,South West,0.4512565404633592,2.283464566929134
2016-10-26,West Coast,0.5517609197922839,2.2285714285714286
2016-10-26,West Coast,0.5980401684483299,3.0
2016-10-27,South West,0.4662831203523208,2.6666666666666665
2016-10-27,West Coast,0.5820252659922094,2.4444444444444446
2016-10-27,West Coast,0.5486599895008579,2.6875
2016-10-27,West Coast,0.5507048037401245,2.75
2016-10-27,South,0.502507883916807,2.0
2016-10-27,South,0.5335104423374789,2.473684210526316
2016-10-27,South,0.4300036575428727,3.0
2016-10-27,South,0.4300036575428727,3.0
2016-10-27,South,0.4108278058887807,2.6382978723404253
2016-10-27,Mid West,0.2981896937178651,2.5384615384615383
2016-10-27,Mid West,0.6521159011487427,3.0
2016-10-27,Great Plains,0.5600627364049665,3.0
2016-10-27,New England,0.2657312396351581,2.0
2016-10-27,Mid West,0.4193631600161234,2.4375
2016-10-27,Mid West,0.4868251127138912,2.0
2016-10-27,South,0.4539231594079939,2.0
2016-10-27,South West,0.5659087651806598,3.333333333333333
2016-10-27,Mid Atlantic,0.2359822095048517,2.25
2016-10-27,West Coast,0.577504306405118,2.0
2016-10-27,Mid Atlantic,0.4232037148093345,2.4285714285714284
2016-10-27,Mid Atlantic,0.4931136767184298,2.25
2016-10-27,South,0.4560105080135955,2.0
2016-10-27,South West,0.4475413373901379,2.306122448979592
2016-10-27,South West,0.4667606677926748,2.27710843373494
2016-10-27,West Coast,0.4911065192230293,2.2
2016-10-27,West Coast,0.5651581751581766,2.0
2016-10-29,West Coast,0.4978692547969651,3.0
2016-10-29,West Coast,0.4807086816494753,3.0
2016-10-29,Rocky Mountains,0.4942207220663829,4.0
2016-10-29,South,0.5515702736318323,2.333333333333333
2016-10-29,South,0.6369557787436477,3.0
2016-10-29,South West,0.4644228168392323,2.0
2016-10-29,West Coast,0.4089216675071436,4.0
2016-10-29,Mid Atlantic,0.461515193589337,2.25
2016-10-29,South,0.4959554581161401,3.0
2016-10-29,South West,0.4501759503085578,2.0
2016-10-29,South West,0.4777931401568265,2.25
2016-10-29,West Coast,0.6187872205314038,3.0
2016-10-30,South West,0.5092152738445053,2.0
2016-10-30,West Coast,0.5001104434730219,2.575757575757576
2016-10-30,West Coast,0.4884228942479112,2.857142857142857
2016-10-30,West Coast,0.4991785714285682,2.833333333333333
2016-10-30,Rocky Mountains,0.4809835138363899,4.0
2016-10-30,South,0.4942745982307028,2.857142857142857
2016-10-30,South,0.4553368877049342,2.6666666666666665
2016-10-30,Mid West,0.6582586672155148,2.25
2016-10-30,Mid West,0.6658596584523233,2.0
2016-10-30,Mid West,0.5671145051245373,2.727272727272727
2016-10-30,Mid West,0.480740512543078,3.0
2016-10-30,South,0.5082360289415766,2.0
2016-10-30,South West,0.4472184124426074,2.0
2016-10-30,Mid Atlantic,0.4787488231140395,3.0
2016-10-30,West Coast,0.6122550296714433,2.0
2016-10-30,Mid Atlantic,0.3913811272781919,2.5
2016-10-30,Mid Atlantic,0.5769764649375595,3.5
2016-10-30,South,0.5560998504830763,2.0
2016-10-30,South West,0.4639980005840788,2.736842105263158
2016-10-30,South West,0.4364296712326264,2.2
2016-10-30,West Coast,0.6030023577730477,2.125
2016-10-31,South West,0.4461528011460883,2.6666666666666665
2016-10-31,West Coast,0.5142939626443463,2.4324324324324325
2016-10-31,West Coast,0.4538628463722692,2.5384615384615383
2016-10-31,West Coast,0.5612420922193951,2.625
2016-10-31,Rocky Mountains,0.5102077315617184,2.0
2016-10-31,Rocky Mountains,0.5102077315617184,2.0
2016-10-31,South,0.4680682408116224,2.0
2016-10-31,South,0.4443682136351228,2.6666666666666665
2016-10-31,South,0.3674710546798987,2.697674418604651
2016-10-31,Mid West,0.5916068251143858,2.611111111111111
2016-10-31,Mid West,0.5211669992019144,2.0
2016-10-31,Great Plains,0.4501272379676176,2.6666666666666665
2016-10-31,Great Plains,0.4501272379676176,2.6666666666666665
2016-10-31,New England,0.3244597926183746,2.333333333333333
2016-10-31,Mid West,0.6028455844307568,2.333333333333333
2016-10-31,Mid West,0.5451950455663327,2.0
2016-10-31,South,0.5121867478941027,2.0392156862745097
2016-10-31,South West,0.4178905516866696,2.0
2016-10-31,South West,0.4349554102016715,3.0
