City,Date,Score
Houston,2016-04-21,0.3815331304935753
Kansas City,2016-04-21,0.5063411490357892
Minneapolis,2016-04-21,0.5488369422572181
Chicago,2016-04-21,0.49257526036852356
Nashville,2016-04-21,0.5273989583333337
Indianapolis,2016-04-21,0.49664974457215816
Atlanta,2016-04-21,0.4445624714632448
Detroit,2016-04-21,0.5130247898438849
Jacksonville,2016-04-21,0.41715192113245714
Charlotte,2016-04-21,0.43464460916345327
Miami,2016-04-21,0.49012049511382333
Pittsburgh,2016-04-21,0.5046953546293764
Philadelphia,2016-04-21,0.3961814819457126
New York,2016-04-21,0.43548442249240105
Boston,2016-04-21,0.49231763206421475
Vancouver,2016-04-22,0.48696949048398186
Portland,2016-04-22,0.5681325185789919
San Francisco,2016-04-22,0.42985293081102643
Seattle,2016-04-22,0.4382299136117087
Los Angeles,2016-04-22,0.4307518030002434
San Diego,2016-04-22,0.49152790541285996
Las Vegas,2016-04-22,0.3841121399938385
Phoenix,2016-04-22,0.3585114091438885
Albuquerque,2016-04-22,0.3805084025337401
Denver,2016-04-22,0.4364157127576118
San Antonio,2016-04-22,0.48340710503767004
Dallas,2016-04-22,0.49467290673112957
Houston,2016-04-22,0.4407894604004584
Kansas City,2016-04-22,0.5046147026879354
Minneapolis,2016-04-22,0.6112024817020683
Chicago,2016-04-22,0.46347982958505296
Nashville,2016-04-22,0.4789715108964738
Indianapolis,2016-04-22,0.4970883031314438
Atlanta,2016-04-22,0.4243499897401585
Detroit,2016-04-22,0.5488904048651109
Jacksonville,2016-04-22,0.3795687996004878
Charlotte,2016-04-22,0.44522223170473885
Miami,2016-04-22,0.46427218556094113
Pittsburgh,2016-04-22,0.4646839727572131
Philadelphia,2016-04-22,0.3850263037157735
New York,2016-04-22,0.4191469823922696
Boston,2016-04-22,0.42567961775723606
Vancouver,2016-04-23,0.5537104260003162
Portland,2016-04-23,0.42492030142681086
San Francisco,2016-04-23,0.5066971592953479
Seattle,2016-04-23,0.35369948928702255
Los Angeles,2016-04-23,0.4777849378798948
San Diego,2016-04-23,0.4418053026520904
Las Vegas,2016-04-23,0.4227318389410348
Phoenix,2016-04-23,0.47600792192057273
Albuquerque,2016-04-23,0.4097219637826637
Denver,2016-04-23,0.4430087325419295
San Antonio,2016-04-23,0.47009044472325845
Dallas,2016-04-23,0.3949519848215819
Houston,2016-04-23,0.4077926715572277
Kansas City,2016-04-23,0.4652616442543197
Minneapolis,2016-04-23,0.44363851263541987
Chicago,2016-04-23,0.45731924897586307
Nashville,2016-04-23,0.5031160047838376
Indianapolis,2016-04-23,0.44014886296569855
Atlanta,2016-04-23,0.5224174527504961
Detroit,2016-04-23,0.44961056497346286
Jacksonville,2016-04-23,0.5364579076294335
Charlotte,2016-04-23,0.5027937453045105
Miami,2016-04-23,0.4775310412841797
Pittsburgh,2016-04-23,0.5002089847957351
Philadelphia,2016-04-23,0.4683285188166869
New York,2016-04-23,0.4239036646981955
Boston,2016-04-23,0.5243057513154791
Vancouver,2016-04-24,0.48872796977806743
Portland,2016-04-24,0.48277765836631437
San Francisco,2016-04-24,0.4657437804241312
Seattle,2016-04-24,0.37344827408192127
Los Angeles,2016-04-24,0.5097815315926265
San Diego,2016-04-24,0.47784318271336473
Las Vegas,2016-04-24,0.4213670547654923
Phoenix,2016-04-24,0.4372428932872548
Albuquerque,2016-04-24,0.42833953430024396
Denver,2016-04-24,0.37955973997414816
San Antonio,2016-04-24,0.46527957507218226
Dallas,2016-04-24,0.43031093587669805
Houston,2016-04-24,0.49670158030638056
Kansas City,2016-04-24,0.46868740086196
Minneapolis,2016-04-24,0.481401779173678
Chicago,2016-04-24,0.42958878401493367
Nashville,2016-04-24,0.38737132465528507
Indianapolis,2016-04-24,0.4295151814721361
Atlanta,2016-04-24,0.46588308382713484
Detroit,2016-04-24,0.37464308613928476
Jacksonville,2016-04-24,0.5772835903353384
Charlotte,2016-04-24,0.4740095542899885
Miami,2016-04-24,0.43235354278779436
Pittsburgh,2016-04-24,0.37625378270645865
Philadelphia,2016-04-24,0.4938671064271903
New York,2016-04-24,0.4123883299041651
Boston,2016-04-24,0.48779138322055393
Vancouver,2016-04-25,0.4657203375057615
Portland,2016-04-25,0.4124354075481953
San Francisco,2016-04-25,0.45451279052096594
Seattle,2016-04-25,0.4775484522624155
Los Angeles,2016-04-25,0.4104219699491597
San Diego,2016-04-25,0.4667672306374951
Las Vegas,2016-04-25,0.47539635802669367
Phoenix,2016-04-25,0.3946488155634065
Albuquerque,2016-04-25,0.32525001882778853
Denver,2016-04-25,0.38895818043834673
San Antonio,2016-04-25,0.4297576515175017
Dallas,2016-04-25,0.4738992499404765
Houston,2016-04-25,0.5166905461834652
Kansas City,2016-04-25,0.4479103141107465
Minneapolis,2016-04-25,0.5107140512406804
Chicago,2016-04-25,0.4454880396982799
Nashville,2016-04-25,0.43593957627078633
Indianapolis,2016-04-25,0.4481196627354135
Atlanta,2016-04-25,0.49702007157782735
Detroit,2016-04-25,0.3687627464845154
Jacksonville,2016-04-25,0.4847135787992612
Charlotte,2016-04-25,0.49489292545288477
Miami,2016-04-25,0.5107275559116737
Pittsburgh,2016-04-25,0.44212646410347545
Philadelphia,2016-04-25,0.4359233002869465
New York,2016-04-25,0.4184145135634866
Boston,2016-04-25,0.4767848830370354
Vancouver,2016-04-26,0.4429607288838059
Portland,2016-04-26,0.43931973970496085
San Francisco,2016-04-26,0.44879837236820097
Seattle,2016-04-26,0.5084738625921101
Los Angeles,2016-04-26,0.34232817975534163
San Diego,2016-04-26,0.44011720534854243
Las Vegas,2016-04-26,0.44445085093940623
Phoenix,2016-04-26,0.4099900222343846
Albuquerque,2016-04-26,0.40043295405298174
Denver,2016-04-26,0.43897732884523794
San Antonio,2016-04-26,0.4165444640428999
Dallas,2016-04-26,0.5322278905195051
Houston,2016-04-26,0.471136689430826
Kansas City,2016-04-26,0.48736197129091585
Minneapolis,2016-04-26,0.4445364718682897
Chicago,2016-04-26,0.4604268986067585
Nashville,2016-04-26,0.4484124849348021
Indianapolis,2016-04-26,0.4508354140408992
Atlanta,2016-04-26,0.4626354434915617
Detroit,2016-04-26,0.5370143819766975
Jacksonville,2016-04-26,0.44628220645067085
Charlotte,2016-04-26,0.4592116731842621
Miami,2016-04-26,0.5727173951902862
Pittsburgh,2016-04-26,0.42588196335362094
Philadelphia,2016-04-26,0.44234857185538157
New York,2016-04-26,0.3883804649756223
Boston,2016-04-26,0.47469180346308454
Vancouver,2016-04-27,0.44294453637034703
Portland,2016-04-27,0.3922545785218475
San Francisco,2016-04-27,0.3915078222707385
Seattle,2016-04-27,0.4495101907691176
Los Angeles,2016-04-27,0.508866283135619
San Diego,2016-04-27,0.47110338208370844
Las Vegas,2016-04-27,0.39048296661849635
Phoenix,2016-04-27,0.39639236915204207
Albuquerque,2016-04-27,0.400407024542901
Denver,2016-04-27,0.4760202031170876
San Antonio,2016-04-27,0.491910431153415
Dallas,2016-04-27,0.5341481888836475
Houston,2016-04-27,0.515284091891288
Kansas City,2016-04-27,0.432236517418199
Minneapolis,2016-04-27,0.4658761992274876
Chicago,2016-04-27,0.4034175459431236
Nashville,2016-04-27,0.45306294184414947
Indianapolis,2016-04-27,0.5152118792679019
Atlanta,2016-04-27,0.49792509613625663
Detroit,2016-04-27,0.42964299372266834
Jacksonville,2016-04-27,0.4771982533056607
Charlotte,2016-04-27,0.4022380527835903
Miami,2016-04-27,0.48522153061151096
Pittsburgh,2016-04-27,0.43404082052715387
Philadelphia,2016-04-27,0.39406094795411345
New York,2016-04-27,0.4095499578780433
Boston,2016-04-27,0.48127543785506965
Vancouver,2016-04-28,0.49692884287594874
Portland,2016-04-28,0.46406999569279395
San Francisco,2016-04-28,0.5011153685546423
Seattle,2016-04-28,0.3811832219861367
Los Angeles,2016-04-28,0.45149465711281
San Diego,2016-04-28,0.4041792944339598
Las Vegas,2016-04-28,0.4552172723076898
Phoenix,2016-04-28,0.46917117785790996
Albuquerque,2016-04-28,0.4973247640768549
Denver,2016-04-28,0.38151726420414767
San Antonio,2016-04-28,0.5609052480657872
Dallas,2016-04-28,0.5089837674447392
Houston,2016-04-28,0.5599023313611451
Kansas City,2016-04-28,0.4361924063364572
Minneapolis,2016-04-28,0.5173500776460155
Chicago,2016-04-28,0.4764073908196274
Nashville,2016-04-28,0.4332601261044205
Indianapolis,2016-04-28,0.5045849900368449
Atlanta,2016-04-28,0.4607460161209898
Detroit,2016-04-28,0.4396909349594476
Jacksonville,2016-04-28,0.45462952776145893
Charlotte,2016-04-28,0.43607820894008414
Miami,2016-04-28,0.48989864071429845
Pittsburgh,2016-04-28,0.41960553030636066
Philadelphia,2016-04-28,0.495536328857601
New York,2016-04-28,0.5505753569220904
Boston,2016-04-28,0.43049686741335713
Vancouver,2016-04-29,0.4211253561253575
Portland,2016-04-29,0.45025334836681824
San Francisco,2016-04-29,0.45105262196903256
Seattle,2016-04-29,0.40176174727848873
Los Angeles,2016-04-29,0.4358563576945925
San Diego,2016-04-29,0.4575370271234841
Las Vegas,2016-04-29,0.44233323820395815
Phoenix,2016-04-29,0.47874775289593624
Albuquerque,2016-04-29,0.42441889247917475
Denver,2016-04-29,0.4905384199134215
San Antonio,2016-04-29,0.39337006626332616
Dallas,2016-04-29,0.5261741234955555
Houston,2016-04-29,0.4550713974868078
Kansas City,2016-04-29,0.3871244331065753
Minneapolis,2016-04-29,0.47748962976721154
Chicago,2016-04-29,0.5271498548621167
Nashville,2016-04-29,0.4014374344913981
Indianapolis,2016-04-29,0.5088628054217924
Atlanta,2016-04-29,0.45133612241821175
Detroit,2016-04-29,0.4923833841347821
Jacksonville,2016-04-29,0.45340765234852415
Charlotte,2016-04-29,0.3921304732155444
Miami,2016-04-29,0.5207658919638797
Pittsburgh,2016-04-29,0.49485157879554403
Philadelphia,2016-04-29,0.46029800809212496
New York,2016-04-29,0.41609213504117815
Boston,2016-04-29,0.46030064951512506
Vancouver,2016-04-30,0.4945895573711861
Portland,2016-04-30,0.4500446464231518
San Francisco,2016-04-30,0.4609604307538193
Seattle,2016-04-30,0.47850326712816194
Los Angeles,2016-04-30,0.4319017739196067
San Diego,2016-04-30,0.4230739450251624
Las Vegas,2016-04-30,0.44807180791716833
Phoenix,2016-04-30,0.4560442633429216
Albuquerque,2016-04-30,0.48328165005418355
Denver,2016-04-30,0.46028333732821936
San Antonio,2016-04-30,0.5047547929980555
Dallas,2016-04-30,0.5025235371506684
Houston,2016-04-30,0.45436740890688043
Kansas City,2016-04-30,0.5786071273359433
Minneapolis,2016-04-30,0.4865280027311991
Chicago,2016-04-30,0.42932514911915687
Nashville,2016-04-30,0.5407109340899192
Indianapolis,2016-04-30,0.507527943999096
Atlanta,2016-04-30,0.4234309816064824
Detroit,2016-04-30,0.5114272653824894
Jacksonville,2016-04-30,0.43416942278919557
Charlotte,2016-04-30,0.5451943016109841
Miami,2016-04-30,0.4721254681647922
Pittsburgh,2016-04-30,0.4859301643192488
Philadelphia,2016-04-30,0.4527263374485597
New York,2016-04-30,0.43620124113475217
Boston,2016-04-30,0.4087713682413461
Vancouver,2016-07-01,0.4470772140631971
Portland,2016-07-01,0.5169571674302508
San Francisco,2016-07-01,0.46529146590743153
Seattle,2016-07-01,0.440291813898704
Los Angeles,2016-07-01,0.4699037999037998
San Diego,2016-07-01,0.4908254577275162
Las Vegas,2016-07-01,0.3744528485491858
Phoenix,2016-07-01,0.4595175438596488
Albuquerque,2016-07-01,0.4071762683151926
Denver,2016-07-01,0.45254961160335105
San Antonio,2016-07-01,0.4493425732809486
Dallas,2016-07-01,0.45143895921853794
Houston,2016-07-01,0.42032308059132195
Kansas City,2016-07-01,0.5018090183093115
Minneapolis,2016-07-01,0.5035234860390025
Chicago,2016-07-01,0.4304776422764216
Nashville,2016-07-01,0.46137327993956767
Indianapolis,2016-07-01,0.49360768587225234
Atlanta,2016-07-01,0.49021888766519883
Detroit,2016-07-01,0.5023352522827313
Jacksonville,2016-07-01,0.4411895473929064
Charlotte,2016-07-01,0.5002944471771323
Miami,2016-07-01,0.4321017599277962
Pittsburgh,2016-07-01,0.4493455448119182
Philadelphia,2016-07-01,0.46774324633699754
New York,2016-07-01,0.5418450064850833
Boston,2016-07-01,0.49306604829457873
Vancouver,2016-07-02,0.42960821449791853
Portland,2016-07-02,0.4738316493161879
San Francisco,2016-07-02,0.48044452526053966
Seattle,2016-07-02,0.49105409429452074
Los Angeles,2016-07-02,0.48860102557416996
San Diego,2016-07-02,0.44201778054517726
Las Vegas,2016-07-02,0.4428466045209796
Phoenix,2016-07-02,0.47888296850998624
Albuquerque,2016-07-02,0.4966350487370301
Denver,2016-07-02,0.41491935483870995
San Antonio,2016-07-02,0.4978296940333178
Dallas,2016-07-02,0.46822572038420385
Houston,2016-07-02,0.45774070212026274
Kansas City,2016-07-02,0.5172382416787267
Minneapolis,2016-07-02,0.47815480494439344
Chicago,2016-07-02,0.426178955453149
Nashville,2016-07-02,0.44310701082651166
Indianapolis,2016-07-02,0.43518363705489527
Atlanta,2016-07-02,0.4039825374685478
Detroit,2016-07-02,0.4445688218854133
Jacksonville,2016-07-02,0.47706438619796954
Charlotte,2016-07-02,0.4465324932532419
Miami,2016-07-02,0.42899070150659185
Pittsburgh,2016-07-02,0.4879404510218468
Philadelphia,2016-07-02,0.5076187315634233
New York,2016-07-02,0.5185059247810424
Boston,2016-07-02,0.573586309523807
Vancouver,2016-07-03,0.5007465309615508
Portland,2016-07-03,0.5232105438683485
San Francisco,2016-07-03,0.45827071163037747
Seattle,2016-07-03,0.4489978915085299
Los Angeles,2016-07-03,0.44117740251994225
San Diego,2016-07-03,0.40506036931818235
Las Vegas,2016-07-03,0.4760206462296067
Phoenix,2016-07-03,0.45531786012126174
Albuquerque,2016-07-03,0.45722866580280896
Denver,2016-07-03,0.38856408804786313
San Antonio,2016-07-03,0.4657496040217616
Dallas,2016-07-03,0.47728303066192923
Houston,2016-07-03,0.4652352559074414
Kansas City,2016-07-03,0.5663165266106422
Minneapolis,2016-07-03,0.4546626008262835
Chicago,2016-07-03,0.4130386254582307
Nashville,2016-07-03,0.4248260547742421
Indianapolis,2016-07-03,0.4642669753086426
Atlanta,2016-07-03,0.44265580412876726
Detroit,2016-07-03,0.439338235294117
Jacksonville,2016-07-03,0.4619834428024079
Charlotte,2016-07-03,0.4483519215576941
Miami,2016-07-03,0.4924306078087092
Pittsburgh,2016-07-03,0.48388556174558917
Philadelphia,2016-07-03,0.4335277457757295
New York,2016-07-03,0.47687175282461136
Boston,2016-07-03,0.5387838356627884
Vancouver,2016-07-04,0.4873076435031382
Portland,2016-07-04,0.4549029583994975
San Francisco,2016-07-04,0.5036712549603176
Seattle,2016-07-04,0.4283744170552967
Los Angeles,2016-07-04,0.4523443184574345
San Diego,2016-07-04,0.4611778943942723
Las Vegas,2016-07-04,0.4368096824539295
Phoenix,2016-07-04,0.41766577959206674
Albuquerque,2016-07-04,0.4159618111831437
Denver,2016-07-04,0.4708675028139569
San Antonio,2016-07-04,0.50493243105487
Dallas,2016-07-04,0.41802359338061396
Houston,2016-07-04,0.43529469537413834
Kansas City,2016-07-04,0.47838019183386216
Minneapolis,2016-07-04,0.5609658195429476
Chicago,2016-07-04,0.38996404002501295
Nashville,2016-07-04,0.47537577881620013
Indianapolis,2016-07-04,0.40371915620180593
Atlanta,2016-07-04,0.5088658675799088
Detroit,2016-07-04,0.472832459281999
Jacksonville,2016-07-04,0.494757510440523
Charlotte,2016-07-04,0.4843713825221278
Miami,2016-07-04,0.5164480382840062
Pittsburgh,2016-07-04,0.47936824552516055
Philadelphia,2016-07-04,0.44715658454073953
New York,2016-07-04,0.45492069629171394
Boston,2016-07-04,0.5300548245614034
Vancouver,2016-07-05,0.5015671921921926
Portland,2016-07-05,0.4646038600981013
San Francisco,2016-07-05,0.4836234313219858
Seattle,2016-07-05,0.39906504065040627
Los Angeles,2016-07-05,0.4410936850851681
San Diego,2016-07-05,0.4201371086770757
Las Vegas,2016-07-05,0.4530149322828352
Phoenix,2016-07-05,0.4590530058177115
Albuquerque,2016-07-05,0.389325550485996
Denver,2016-07-05,0.43702053627770754
San Antonio,2016-07-05,0.4850976624663235
Dallas,2016-07-05,0.4417649223349621
Houston,2016-07-05,0.520075757575758
Kansas City,2016-07-05,0.46595528455284585
Minneapolis,2016-07-05,0.41575368328061263
Chicago,2016-07-05,0.48133463541666716
Nashville,2016-07-05,0.4592229554865422
Indianapolis,2016-07-05,0.4510951450892826
Atlanta,2016-07-05,0.39647988505747145
Detroit,2016-07-05,0.45701185897435936
Jacksonville,2016-07-05,0.44693401937045923
Charlotte,2016-07-05,0.4292570334757828
Miami,2016-07-05,0.5086136933746489
Pittsburgh,2016-07-05,0.44166979442403276
Philadelphia,2016-07-05,0.5012934027777758
New York,2016-07-05,0.44865425612913085
Boston,2016-07-05,0.38396522361177765
Vancouver,2016-07-06,0.46485333102812343
Portland,2016-07-06,0.45749631811487484
San Francisco,2016-07-06,0.4009797887338765
Seattle,2016-07-06,0.4746077241255285
Los Angeles,2016-07-06,0.46266228893058226
San Diego,2016-07-06,0.45726005243509904
Las Vegas,2016-07-06,0.49002021717155264
Phoenix,2016-07-06,0.4913798677867257
Albuquerque,2016-07-06,0.48355760897570976
Denver,2016-07-06,0.511114805074411
San Antonio,2016-07-06,0.5244971435668163
Dallas,2016-07-06,0.46738638108398656
Houston,2016-07-06,0.4679907782014347
Kansas City,2016-07-06,0.5142187400166107
Minneapolis,2016-07-06,0.4375502496940733
Chicago,2016-07-06,0.4299237995010912
Nashville,2016-07-06,0.45220975420822784
Indianapolis,2016-07-06,0.4364800063048645
Atlanta,2016-07-06,0.5147847150556113
Detroit,2016-07-06,0.4709002835538754
Jacksonville,2016-07-06,0.42472151130656177
Charlotte,2016-07-06,0.46086638082095766
Miami,2016-07-06,0.43096207087486227
Pittsburgh,2016-07-06,0.4434438775510198
Philadelphia,2016-07-06,0.4331747287522601
New York,2016-07-06,0.46354761904761854
Boston,2016-07-06,0.3948920611595117
Vancouver,2016-07-07,0.4293809201623803
Portland,2016-07-07,0.5046002472937666
San Francisco,2016-07-07,0.4607173348181141
Seattle,2016-07-07,0.49422773919353213
Los Angeles,2016-07-07,0.3732154818821947
San Diego,2016-07-07,0.5343624949979988
Las Vegas,2016-07-07,0.5032592528202748
Phoenix,2016-07-07,0.44555206794682467
Albuquerque,2016-07-07,0.41491407346547615
Denver,2016-07-07,0.4821062081857537
San Antonio,2016-07-07,0.4873714322685597
Dallas,2016-07-07,0.48948371035248506
Houston,2016-07-07,0.49595238095238153
Kansas City,2016-07-07,0.4874026100162463
Minneapolis,2016-07-07,0.43194794628641375
Chicago,2016-07-07,0.4657825203252029
Nashville,2016-07-07,0.4501808896525382
Indianapolis,2016-07-07,0.44150743099787737
Atlanta,2016-07-07,0.5095985958485967
Detroit,2016-07-07,0.4875845831573008
Jacksonville,2016-07-07,0.5110003623188404
Charlotte,2016-07-07,0.4182910722343717
Miami,2016-07-07,0.46968208162867825
Pittsburgh,2016-07-07,0.5014260563380281
Philadelphia,2016-07-07,0.46632918782666716
New York,2016-07-07,0.49176184242205373
Boston,2016-07-07,0.4365472472097285
Vancouver,2016-07-08,0.5023255239224986
Portland,2016-07-08,0.44251061571125294
San Francisco,2016-07-08,0.464367726920093
Seattle,2016-07-08,0.45971585804132875
Los Angeles,2016-07-08,0.48736856223175984
San Diego,2016-07-08,0.44632709447415364
Las Vegas,2016-07-08,0.3986050958845069
Phoenix,2016-07-08,0.43883804814350896
Albuquerque,2016-07-08,0.43694687457115466
Denver,2016-07-08,0.43509973721930306
San Antonio,2016-07-08,0.5095535039825938
Dallas,2016-07-08,0.4864297103534265
Houston,2016-07-08,0.4571618327676639
Kansas City,2016-07-08,0.5561265173225227
Minneapolis,2016-07-08,0.4606619580285874
Chicago,2016-07-08,0.49705177014187263
Nashville,2016-07-08,0.49235404372986796
Indianapolis,2016-07-08,0.5120727580372246
Atlanta,2016-07-08,0.4650420800850465
Detroit,2016-07-08,0.4861792079548587
Jacksonville,2016-07-08,0.47309832560741694
Charlotte,2016-07-08,0.4859195402298855
Miami,2016-07-08,0.4515908562121924
Pittsburgh,2016-07-08,0.5209521313766594
Philadelphia,2016-07-08,0.4075952587282207
New York,2016-07-08,0.44249840966921145
Boston,2016-07-08,0.4921264975334764
Vancouver,2016-07-09,0.5229060661472439
Portland,2016-07-09,0.4932319534403456
San Francisco,2016-07-09,0.5418354384436708
Seattle,2016-07-09,0.5341224122089168
Los Angeles,2016-07-09,0.5045639511034533
San Diego,2016-07-09,0.42542082908071055
Las Vegas,2016-07-09,0.5024709268246934
Phoenix,2016-07-09,0.48821285999429737
Albuquerque,2016-07-09,0.4646346748444835
Denver,2016-07-09,0.4330180852828943
San Antonio,2016-07-09,0.4380971153623999
Dallas,2016-07-09,0.466969350847135
Houston,2016-07-09,0.43132294605545074
Kansas City,2016-07-09,0.5143040386621522
Minneapolis,2016-07-09,0.43867336829836845
Chicago,2016-07-09,0.5173795681063127
Nashville,2016-07-09,0.40795150614762915
Indianapolis,2016-07-09,0.4563596332851866
Atlanta,2016-07-09,0.4100813166796786
Detroit,2016-07-09,0.485315285931725
Jacksonville,2016-07-09,0.4979933997969166
Charlotte,2016-07-09,0.4691006600660057
Miami,2016-07-09,0.4729174677286452
Pittsburgh,2016-07-09,0.5960816035816062
Philadelphia,2016-07-09,0.4602672955974838
New York,2016-07-09,0.4757231845307308
Boston,2016-07-09,0.44678933021806044
Vancouver,2016-07-10,0.5244566993464042
Portland,2016-07-10,0.5110727454061902
San Francisco,2016-07-10,0.4574872949872951
Seattle,2016-07-10,0.4803090148698893
Los Angeles,2016-07-10,0.49826333737642203
San Diego,2016-07-10,0.5019040974204025
Las Vegas,2016-07-10,0.48614880549481126
Phoenix,2016-07-10,0.5098341506738231
Albuquerque,2016-07-10,0.38014552124456913
Denver,2016-07-10,0.42155876222638555
San Antonio,2016-07-10,0.424958945159453
Dallas,2016-07-10,0.47150159872102215
Houston,2016-07-10,0.5221666666666669
Kansas City,2016-07-10,0.5291559416559398
Minneapolis,2016-07-10,0.42218082897881537
Chicago,2016-07-10,0.4026271026955042
Nashville,2016-07-10,0.44098214285714266
Indianapolis,2016-07-10,0.3970408098502153
Atlanta,2016-07-10,0.427298206278027
Detroit,2016-07-10,0.4463384213654888
Jacksonville,2016-07-10,0.5309187114152023
Charlotte,2016-07-10,0.49191904341860243
Miami,2016-07-10,0.48839355235726967
Pittsburgh,2016-07-10,0.47944293685564204
Philadelphia,2016-07-10,0.4874178981937615
New York,2016-07-10,0.44502651504920226
Boston,2016-07-10,0.4694710680374078
Vancouver,2016-07-11,0.42236624993978145
Portland,2016-07-11,0.4975421404491165
San Francisco,2016-07-11,0.5228256648910222
Seattle,2016-07-11,0.45892056627418726
Los Angeles,2016-07-11,0.4641871600398366
San Diego,2016-07-11,0.4869029605937577
Las Vegas,2016-07-11,0.43885424422933805
Phoenix,2016-07-11,0.5367672119972743
Albuquerque,2016-07-11,0.4782720206869992
Denver,2016-07-11,0.42920512349083795
San Antonio,2016-07-11,0.44856133982152385
Dallas,2016-07-11,0.5036452718888488
Houston,2016-07-11,0.47974957315771705
Kansas City,2016-07-11,0.4999697090618881
Minneapolis,2016-07-11,0.45917562724014227
Chicago,2016-07-11,0.49225895972090117
Nashville,2016-07-11,0.39004907476869216
Indianapolis,2016-07-11,0.4587081339712924
Atlanta,2016-07-11,0.383492778831963
Detroit,2016-07-11,0.41991963903043145
Jacksonville,2016-07-11,0.4816836471972929
Charlotte,2016-07-11,0.3732459042218015
Miami,2016-07-11,0.5161001856693559
Pittsburgh,2016-07-11,0.45257844827586236
Philadelphia,2016-07-11,0.4902726665724447
New York,2016-07-11,0.474314320388349
Boston,2016-07-11,0.39670090180360706
Vancouver,2016-07-12,0.40479334541389067
Portland,2016-07-12,0.522130693906139
San Francisco,2016-07-12,0.5160386982175926
Seattle,2016-07-12,0.3949967686967078
Los Angeles,2016-07-12,0.47752821170911874
San Diego,2016-07-12,0.5158134513129535
Las Vegas,2016-07-12,0.4183142703360081
Phoenix,2016-07-12,0.43790195088430384
Albuquerque,2016-07-12,0.42265988279444255
Denver,2016-07-12,0.40478982191768803
San Antonio,2016-07-12,0.43676059819624835
Dallas,2016-07-12,0.4926458574807417
Houston,2016-07-12,0.4764348851548292
Kansas City,2016-07-12,0.49477902586878497
Minneapolis,2016-07-12,0.5294658491953
Chicago,2016-07-12,0.4772521775037434
Nashville,2016-07-12,0.4953734711547948
Indianapolis,2016-07-12,0.48241914817044707
Atlanta,2016-07-12,0.4103262382139875
Detroit,2016-07-12,0.4818244630723012
Jacksonville,2016-07-12,0.41877816748781105
Charlotte,2016-07-12,0.4610243545802061
Miami,2016-07-12,0.4540466938156541
Pittsburgh,2016-07-12,0.37806063409650087
Philadelphia,2016-07-12,0.4746369137984695
New York,2016-07-12,0.45293729707792313
Boston,2016-07-12,0.5406371713143701
Vancouver,2016-07-13,0.5047399635036476
Portland,2016-07-13,0.526459158492669
San Francisco,2016-07-13,0.5581925847449697
Seattle,2016-07-13,0.42536031714162476
Los Angeles,2016-07-13,0.5065555811626392
San Diego,2016-07-13,0.5211512643033116
Las Vegas,2016-07-13,0.3854571411576932
Phoenix,2016-07-13,0.4267336612622794
Albuquerque,2016-07-13,0.4238154022174766
Denver,2016-07-13,0.4137463851238424
San Antonio,2016-07-13,0.48088887881402387
Dallas,2016-07-13,0.49245618679981873
Houston,2016-07-13,0.42281899885386265
Kansas City,2016-07-13,0.4544048703366093
Minneapolis,2016-07-13,0.46544458554872103
Chicago,2016-07-13,0.5706886448298645
Nashville,2016-07-13,0.47906596484650843
Indianapolis,2016-07-13,0.44835642413961396
Atlanta,2016-07-13,0.4475227941051393
Detroit,2016-07-13,0.538400108642481
Jacksonville,2016-07-13,0.44204245498113626
Charlotte,2016-07-13,0.45919109995266316
Miami,2016-07-13,0.5548204779320632
Pittsburgh,2016-07-13,0.47180927058505456
Philadelphia,2016-07-13,0.4751023537655001
New York,2016-07-13,0.4629431679431671
Boston,2016-07-13,0.5190404285606236
Vancouver,2016-07-14,0.5188250912371343
Portland,2016-07-14,0.4456725796349163
San Francisco,2016-07-14,0.4078828890720894
Seattle,2016-07-14,0.49494550056766073
Los Angeles,2016-07-14,0.4149002921020108
San Diego,2016-07-14,0.4592899327284101
Las Vegas,2016-07-14,0.37480803266580265
Phoenix,2016-07-14,0.42295965052972573
Albuquerque,2016-07-14,0.5076473362301751
Denver,2016-07-14,0.4636333289172766
San Antonio,2016-07-14,0.48238897009011766
Dallas,2016-07-14,0.6066930388328465
Houston,2016-07-14,0.47572637204002255
Kansas City,2016-07-14,0.5277432274882748
Minneapolis,2016-07-14,0.5566896867764355
Chicago,2016-07-14,0.4703269792149889
Nashville,2016-07-14,0.5098769996616884
Indianapolis,2016-07-14,0.5030410648948239
Atlanta,2016-07-14,0.5699001861986053
Detroit,2016-07-14,0.4965168003054597
Jacksonville,2016-07-14,0.37930937850292734
Charlotte,2016-07-14,0.45976910787198105
Miami,2016-07-14,0.4952640265820222
Pittsburgh,2016-07-14,0.5191918701442834
Philadelphia,2016-07-14,0.48518736356761205
New York,2016-07-14,0.5456559803331312
Boston,2016-07-14,0.5832397003745341
Vancouver,2016-07-15,0.4820804365139162
Portland,2016-07-15,0.3936586689339584
San Francisco,2016-07-15,0.4645111823049927
Seattle,2016-07-15,0.4664006991685544
Los Angeles,2016-07-15,0.4940423379039232
San Diego,2016-07-15,0.588089599314904
Las Vegas,2016-07-15,0.42295312601958585
Phoenix,2016-07-15,0.40812773322589396
Albuquerque,2016-07-15,0.4356546336956586
Denver,2016-07-15,0.6094948200802273
San Antonio,2016-07-15,0.44196660574184343
Dallas,2016-07-15,0.5348228094433356
